img_path,label
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5133005_140604_03.jpg",4
dataset\OWNER2_Panel dents or scratches\WFHU5133448_130726_01.jpg,1
dataset\OWNER1_Door Damage\WFHU1350430_130824_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2640300_130708_01.jpg",4
dataset\OWNER1_Door Damage\GESU2369081.JPG,0
dataset\OWNER1_Door Damage\KWLU5092420_140115_03.jpg,0
dataset\OWNER2_Panel dents or scratches\WFHU5133509_130617_02.jpg,1
dataset\OWNER2_Panel dents or scratches\WFHU1351077_140617_04.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\XINU8200979_131217_05.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903606_131207_03.jpg",4
dataset\OWNER1_Door Damage\GESU6919571-B.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\KWLU 2090018-1.jpg,6
dataset\OWNER2_Panel dents or scratches\KWLU2092448_130603_03.jpg,1
dataset\OWNER2_Panel dents or scratches\TEMU2420651_130812_04.jpg,1
dataset\OWNER1_Door Damage\GESU6919360_130726_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3639134_140603_03.jpg",4
dataset\OWNER1_Door Damage\GESU1406196_140618_02.jpg,0
dataset\OWNER1_Door Damage\圖片8.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091230_130720_06.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5091363_130619_03.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU3919633-5.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\UESU4782652-4.jpg,7
dataset\OWNER1_Door Damage\KWLU5130238-2.jpg,0
dataset\OWNER2_Panel dents or scratches\TGHU6550906_131004_14.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\K SEKU 1102063R (5) (Small)_0.jpg,7
dataset\OWNER2_Panel dents or scratches\XINU8196230_130720_01.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2091441_130520_03.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2970688_140624_05.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2092638-3.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU1405667_140219_05.jpg",2
dataset\OWNER1_Door Damage\GESU 5415215-3-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\TGHU6256131_140319_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU3614589_130812_03.jpg",4
dataset\OWNER1_Door Damage\TTNU1717571_140618_03.jpg,0
dataset\OWNER1_Door Damage\TEMU2423265_130619_01.jpg,0
dataset\OWNER1_Door Damage\TGHU6257523_131004_03.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1697183733351_0.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\XINU8198193_130930_03.jpg",4
dataset\OWNER1_Door Damage\KWLU2070876-2.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2092710_131004_03.jpg",4
dataset\OWNER2_Panel dents or scratches\K SEKU 1102063R (1) (Small)_0.jpg,1
dataset\OWNER1_Door Damage\KWLU2970034 (1).JPG,0
dataset\OWNER2_Panel dents or scratches\GESU2941474_130625_04.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\KWLU2122440-C.jpg,6
dataset\OWNER2_Panel dents or scratches\WFHU 5140848-1.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3725000_140603_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TGHU6550779_130930_03.jpg",4
dataset\OWNER1_Door Damage\KWLU2092936_130326_02.jpg,0
dataset\OWNER4_Placards removal\KWLU2070829_140210_06.jpg,3
dataset\OWNER1_Door Damage\TEMU2421344_140512_03.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2090722_130507_03.jpg",4
dataset\OWNER1_Door Damage\TEMU2423795-A.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2121952_131224_03.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\KWLU 2091420-4 .jpg,7
dataset\OWNER1_Door Damage\KWLU2092474-1.jpg,0
dataset\OWNER1_Door Damage\TEMU2423136_130326_01.jpg,0
dataset\OWNER1_Door Damage\GESU2823023-3.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3267910_130610_02.jpg",4
"dataset\OWNER3_Panel aging, rust or breach\KWLU5121827-2.jpg",2
dataset\OWNER2_Panel dents or scratches\GESU 2491084-1.jpg,1
dataset\OWNER1_Door Damage\GESU5610340-B.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU2511560- (1).JPG,1
dataset\OWNER2_Panel dents or scratches\KWLU2970836_131118_03.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2090194_140219_03.jpg,1
dataset\OWNER1_Door Damage\KWLU5092420_140115_04.jpg,0
dataset\OWNER1_Door Damage\KWLU 2091328-1.JPG,0
dataset\OWNER1_Door Damage\KWLU2123003_140603_03.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2530302_130619_06.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU3903308_130610_04.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2970203_131118_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1407952_130824_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091591_131002_05.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU1405369_130610_02.jpg,1
dataset\OWNER1_Door Damage\KWLU5120327-2.jpg,0
dataset\OWNER1_Door Damage\KWLU2091499-1.jpg,0
dataset\OWNER1_Door Damage\KWLU5091419-A.jpg,0
dataset\OWNER1_Door Damage\KWLU2092812_130507_03.jpg,0
dataset\OWNER2_Panel dents or scratches\TGHU6256105-3.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2525754_140618_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2424106-3.JPG",4
dataset\OWNER1_Door Damage\KWLU5092225_140526_02.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\WFHU5141079_130723_04.jpg,6
dataset\OWNER1_Door Damage\UESU4782652-B.jpg,0
dataset\OWNER2_Panel dents or scratches\TEMU2421914_131225_04.jpg,1
dataset\OWNER4_Placards removal\KWLU2122748_140624_02.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091441_130520_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2090050_140307_05.jpg",4
dataset\OWNER2_Panel dents or scratches\TEMU2420651_130812_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6919360_130726_05.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091380_130401_05.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU3106109_130726_03.jpg,6
dataset\OWNER1_Door Damage\圖片4.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5133725_130702_02.jpg",4
dataset\OWNER1_Door Damage\GESU5424710_130617_01.jpg,0
dataset\OWNER2_Panel dents or scratches\UESU5069121-3.jpg,1
dataset\OWNER1_Door Damage\GESU 3902791-2.JPG,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU5555768_140506_04.jpg",4
dataset\OWNER1_Door Damage\TEMU2421180_140624_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\CRXU9830692_140617_02.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU5076636_131202_03.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU1406370_130604_02.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU3902770-5.jpg,1
dataset\OWNER2_Panel dents or scratches\XINU8199501-B.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\KWLU9695567-2.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\UESU5091130_140623_04.jpg",4
dataset\OWNER1_Door Damage\KWLU 2070710-2.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU3106109_130726_02.jpg,6
dataset\OWNER1_Door Damage\TEMU2421410_140603_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU5828800_140617_03.jpg",4
dataset\OWNER1_Door Damage\KWLU2070182_131004_04.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6379766 (3).JPG",4
dataset\OWNER1_Door Damage\WFHU1349906_130528_03.jpg,0
dataset\OWNER2_Panel dents or scratches\XINU8199800-4.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2120782_140603_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2120046_130401_07.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3905070-5.jpg",4
"dataset\OWNER3_Panel aging, rust or breach\KWLU5090789-4.jpg",2
dataset\OWNER1_Door Damage\KWLU5090840-1.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU6379811_140617_05.jpg,1
dataset\OWNER1_Door Damage\KWLU2970728_130930_04.jpg,0
dataset\OWNER1_Door Damage\KWLU2090656_140624_02.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU2970292_130812_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3459678-2.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\TGHU6256928-4 (2).jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 5415215-4.jpg",4
dataset\OWNER2_Panel dents or scratches\TEMU2420435_130507_02.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\GESU2594014_130731_05.jpg,5
dataset\OWNER1_Door Damage\GESU5664671_140617_02.jpg,0
"dataset\OWNER3_Panel aging, rust or breach\KWLU2091499-B.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2121309-4.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2726933_131223_08.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2833989_130731_03.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2970688_140624_03.jpg,1
dataset\OWNER2_Panel dents or scratches\TGHU6256403_131129_06.jpg,1
dataset\OWNER1_Door Damage\GESU6915792_130726_02.jpg,0
dataset\OWNER2_Panel dents or scratches\TEMU2422783_131224_06.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU3902981_130720_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903479_140625_09.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU5130520-5.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU5090080_130909_02.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU5555768_140506_16.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\XINU8199292_131007_04.jpg",4
dataset\OWNER4_Placards removal\GESU5458900-2.jpg,3
dataset\OWNER1_Door Damage\GESU3903669_131207_02.jpg,0
dataset\OWNER1_Door Damage\GESU3729650_140603_02.jpg,0
dataset\OWNER2_Panel dents or scratches\WFHU5137736_131203_04.jpg,1
dataset\OWNER1_Door Damage\XINU8202987_131004_02.jpg,0
dataset\OWNER1_Door Damage\KWLU2120473_131118_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\SEGU4048676(6)_0.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\CRXU3285630_140624_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091776_130507_02.jpg",4
dataset\OWNER1_Door Damage\GESU2237850_130528_02.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU6575291-9.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 2281616-1.jpg",4
dataset\OWNER2_Panel dents or scratches\TEMU2424209-C.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2092849-3.jpg",4
dataset\OWNER1_Door Damage\GESU2726933_131223_04.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2090954-3.JPG",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5132919_130720_02.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU 1406107-1.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2090419_131207_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5132122_131203_02.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2120112_130520_01.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2120112_130520_04.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU2239468_130610_03.jpg",2
dataset\OWNER1_Door Damage\KWLU3608689_130904_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU2424786_130520_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2833989_130731_05.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\DSCF0033_0.jpg,6
dataset\OWNER2_Panel dents or scratches\KWLU2091971_140618_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU 5133427-1.jpg",4
dataset\OWNER1_Door Damage\GESU2632602_140219_03.jpg,0
dataset\OWNER1_Door Damage\GESU5557713_140617_03.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\GESU6380263-8.jpg,7
dataset\OWNER1_Door Damage\WFHU1351415_130610_01.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU6574675-3.jpg,1
dataset\OWNER2_Panel dents or scratches\TGHU6549973_140408_04.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU6575120-3.jpg,1
dataset\OWNER1_Door Damage\GESU1407931_130520_01.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU 3902791-1-1.JPG,6
dataset\OWNER2_Panel dents or scratches\KWLU2090316_130619_01.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1407757_140618_02.jpg",4
dataset\OWNER1_Door Damage\TEMU2420707-B.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU1263346_131207_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\CRXU3286391_140624_04.jpg",4
dataset\OWNER1_Door Damage\GESU1407952_131224_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 1406107-3.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\KWLU2090928_140411_04.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2643588_130619_03.jpg",4
dataset\OWNER1_Door Damage\KWLU2092746_140603_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5091511_140506_03.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\WFHU5133659_131004_04.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3904881_131207_02.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU 2070120-2.JPG,1
dataset\OWNER1_Door Damage\KWLU 2091483-2-1.JPG,0
dataset\OWNER1_Door Damage\KWLU5120327-A.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU2090065-3.jpg,1
dataset\OWNER2_Panel dents or scratches\WFHU1280121_130619_02.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU6574150_131004_04.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\CRXU3286391_140624_03.jpg",4
dataset\OWNER1_Door Damage\圖片7.jpg,0
dataset\OWNER1_Door Damage\SCZU7934813+ (4).JPG,0
dataset\OWNER1_Door Damage\TEMU2422994_130603_02.jpg,0
dataset\OWNER1_Door Damage\GESU2239468_130610_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\DSCF5494_0.jpg",4
dataset\OWNER1_Door Damage\KWLU2070900_131220_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2120046_130520_01.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2420902-4.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU5950206-1.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU6574865_131203_03.jpg,1
dataset\OWNER2_Panel dents or scratches\GESU3904942_140210_02.jpg,1
dataset\OWNER1_Door Damage\KWLU 5092797-1-1.jpg,0
dataset\OWNER1_Door Damage\KWLU2092480_131207_06.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU 1350825-3.JPG",4
dataset\OWNER1_Door Damage\GESU2511560- (2).JPG,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1349980_130527_03.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU3905091_140626_01.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5120040_140531_04.jpg",4
dataset\OWNER2_Panel dents or scratches\WFHU5140827-4.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\K SEGU 6333116R (8) (Small)_0.jpg,5
"dataset\OWNER3_Panel aging, rust or breach\KWLU9695567-C.jpg",2
dataset\OWNER1_Door Damage\TGHU6256424_140616_03.jpg,0
dataset\OWNER2_Panel dents or scratches\TEMU2421365_140618_04.jpg,1
dataset\OWNER1_Door Damage\POCU0481314_140618_01.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\TEMU2420646_130520_01.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5133448_130726_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2070881-1.JPG",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6915806_131129_03.jpg",4
dataset\OWNER1_Door Damage\KWLU 5092924-1.jpg,0
dataset\OWNER1_Door Damage\GESU3904773_130610_02.jpg,0
dataset\OWNER2_Panel dents or scratches\WFHU1351375-5.jpg,1
dataset\OWNER1_Door Damage\WFHU1351349_130619_03.jpg,0
dataset\OWNER2_Panel dents or scratches\CRXU1608077_140609_02.jpg,1
dataset\OWNER1_Door Damage\IDCU2014182_130823_03.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5133772- (2).JPG",4
dataset\OWNER1_Door Damage\TEMU2421344-A.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\FCIU2403920_140127_04.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU3903289_130930_06.jpg,1
dataset\OWNER1_Door Damage\KWLU2091821-1.jpg,0
dataset\OWNER4_Placards removal\IDCU2014325-2.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 1263080-2.jpg",4
dataset\OWNER1_Door Damage\GESU1409600_131220_02.jpg,0
"dataset\OWNER3_Panel aging, rust or breach\KWLU2121340_130610_03.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\YMLU2737095_130603_01.jpg,6
dataset\OWNER1_Door Damage\KWLU2090574_131004_03.jpg,0
dataset\OWNER1_Door Damage\KWLU5130670_140617_01.jpg,0
dataset\OWNER1_Door Damage\KWLU2120998_131207_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU2640300_140618_04.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\WFHU5141079_130723_05.jpg,6
dataset\OWNER1_Door Damage\KWLU2091713-.JPG,0
dataset\OWNER1_Door Damage\TEMU2421175-3.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU1405395_130528_04.jpg,1
dataset\OWNER1_Door Damage\KWLU2070048_131118_02.jpg,0
dataset\OWNER1_Door Damage\KWLU 5092400-1.jpg,0
dataset\OWNER1_Door Damage\TGHU6256553_130702_01.jpg,0
dataset\OWNER2_Panel dents or scratches\TEMU2421025-B.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\KWCU 3616473-1.jpg,7
dataset\OWNER1_Door Damage\GESU3905213_130619_04.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2970203_131118_02.jpg",4
dataset\OWNER1_Door Damage\WFHU1349980_130528_01.jpg,0
dataset\OWNER1_Door Damage\GESU3903308_130610_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\FSCU7538511_131207_04.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2070412_140617_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\TTNU2168270_140624_02.jpg",4
"dataset\OWNER3_Panel aging, rust or breach\GESU6380812-4.jpg",2
dataset\OWNER2_Panel dents or scratches\XINU4026149_130909_03.jpg,1
dataset\OWNER2_Panel dents or scratches\KWLU2121700_131224_04.jpg,1
dataset\OWNER1_Door Damage\KWLU2120350_130812_04.jpg,0
dataset\OWNER4_Placards removal\WFHU5137530-3.jpg,3
dataset\OWNER1_Door Damage\TGHU6549438-C.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903036_130520_01.jpg",4
dataset\OWNER1_Door Damage\GESU6380026+ (4).JPG,0
dataset\OWNER1_Door Damage\KWLU2970163-1.jpg,0
dataset\OWNER1_Door Damage\KWLU2090065-B.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU5294129_130624_03.jpg,6
dataset\OWNER1_Door Damage\TEMU2424209_130812_02.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\XINU4026386_131015_03.jpg,6
dataset\OWNER1_Door Damage\KWLU5120158_131004_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1072391+ (1).JPG",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3903484-1.jpg",4
dataset\OWNER1_Door Damage\KWCU 2092860-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3902831-1.JPG",4
dataset\OWNER1_Door Damage\GESU1408183_131118_04.jpg,0
dataset\OWNER1_Door Damage\KWLU2070686_140307_03.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\GESU 5945299-1.jpg,5
dataset\OWNER2_Panel dents or scratches\GESU3725947_130702_03.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 6574870-1.jpg",4
dataset\OWNER2_Panel dents or scratches\KWLU2091689_140625_04.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU 5415215-2.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2421093-2.JPG",4
dataset\OWNER1_Door Damage\KWLU5130921-B.jpg,0
dataset\OWNER2_Panel dents or scratches\TGHU6256147_140604_05.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\KWLU2120046_130401_01 (2).jpg,5
dataset\OWNER4_Placards removal\WFHU 1349634-1.jpg,3
dataset\OWNER1_Door Damage\GESU1407700_130528_05.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU2275681_130708_04.jpg,1
dataset\OWNER1_Door Damage\TRLU8075404_130617_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2121910_140617_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2130044_140607_02.jpg",4
dataset\OWNER1_Door Damage\YMLU2705375_130702_02.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU2594014_130731_04.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWCU 3627396-2.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU6920309_140624_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2070536-2.JPG",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6916715_131129_03.jpg",4
dataset\OWNER1_Door Damage\MOTU0638005_131021_01.jpg,0
dataset\OWNER1_Door Damage\KWLU2092535_130812_01.jpg,0
dataset\OWNER1_Door Damage\TEMU2421072-A.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2121952_131224_04.jpg",4
dataset\OWNER1_Door Damage\KWLU5132992-B.jpg,0
dataset\OWNER1_Door Damage\GESU6576404-2.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU6575244_140617_03.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2120473_131118_03.jpg",4
dataset\OWNER1_Door Damage\KWLU2091966_130923_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 5091635-1-1.jpg",4
dataset\OWNER1_Door Damage\KWLU2070916-.JPG,0
dataset\OWNER2_Panel dents or scratches\KWLU2070496-3.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1349655_131202_08.jpg",4
dataset\OWNER1_Door Damage\GESU  3903910-3.jpg,0
"dataset\OWNER3_Panel aging, rust or breach\UESU4683541-3.jpg",2
dataset\OWNER1_Door Damage\GESU3902744_140603_03.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU6574989-6.jpg,1
dataset\OWNER1_Door Damage\圖片3.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU4070664_130617_01.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 5092400-3.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU3902641_130520_02.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903479_140625_08.jpg",4
dataset\OWNER2_Panel dents or scratches\WFHU1351170_130702_05.jpg,1
dataset\OWNER1_Door Damage\TEMU 2420902-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3903571-2.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU 1349634-2-1.jpg",4
dataset\OWNER1_Door Damage\GESU6576636_131202_02.jpg,0
dataset\OWNER1_Door Damage\WFHU5137593_131004_04.jpg,0
dataset\OWNER2_Panel dents or scratches\KWLU5813933-2.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5090876_140604_13.jpg",4
dataset\OWNER1_Door Damage\XINU8196230_131001_03.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6576750_140623_03.jpg",4
dataset\OWNER4_Placards removal\TEMU2421344_140512_09.jpg,3
dataset\OWNER1_Door Damage\GESU1407700_130528_03.jpg,0
dataset\OWNER2_Panel dents or scratches\GESU1406046_130520_02.jpg,1
dataset\OWNER1_Door Damage\WFHU1285817- (3).JPG,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\FCIU2361487_130723_02.jpg",4
dataset\OWNER1_Door Damage\WFHU1351380-2.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\XINU8200557-3.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2970604_131129_03.jpg",4
dataset\OWNER1_Door Damage\KWLU4046415-1.jpg,0
dataset\OWNER1_Door Damage\XINU8196230_131001_01.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903308_130610_03.jpg",4
dataset\OWNER2_Panel dents or scratches\GESU3904217_130507_05.jpg,1
"dataset\OWNER3_Panel aging, rust or breach\GESU1408183_131118_05.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\K SEGU 5509915R (2) (Small)_0.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6007115_131203_02.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\KWLU2120236_140609_02.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\GESU2523900_130618_03.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6380730_131004_03.jpg",4
