img_path,label
"dataset\CARRIER3_Panel aging, rust or breach\2100_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\173_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\616_selected_image.jpg,7
dataset\SHIPPER2_Panel or Sidewall protrusion\1288_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\864_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\1966_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1004_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6380052_131004_03.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\707_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1931_selected_image.jpg,6
dataset\CARRIER4_Placards removal\798_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\1302_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\1486_selected_image.jpg",2
dataset\SHIPPER4_Panel or Sidewalls dirts\157_selected_image.jpg,7
dataset\CARRIER1_Door Damage\KWLU2970311-2.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\345_selected_image.jpg,7
dataset\CARRIER1_Door Damage\314_selected_image.jpg,0
dataset\CARRIER1_Door Damage\TEMU2421642-1.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\136_selected_image.jpg",4
dataset\CARRIER4_Placards removal\994_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\1223_selected_image.jpg,1
dataset\CARRIER4_Placards removal\1052_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\120_selected_image.jpg,7
dataset\CARRIER4_Placards removal\682_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\361_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\1041_selected_image.jpg",4
dataset\CARRIER1_Door Damage\KWLU 2071002-1.JPG,0
dataset\CARRIER2_Panel dents or scratches\KWLU2091020_130430_01.jpg,1
dataset\CARRIER1_Door Damage\68_selected_image.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\2161_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\193_selected_image.jpg",4
dataset\CARRIER4_Placards removal\1576_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\2310_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\54_selected_image.jpg",4
dataset\CARRIER4_Placards removal\1698_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1453_selected_image.jpg",2
dataset\CARRIER2_Panel dents or scratches\GESU3903822-4.jpg,1
dataset\CARRIER1_Door Damage\XINU4026160_131129_02.jpg,0
dataset\CARRIER1_Door Damage\203_selected_image.jpg,0
dataset\CARRIER1_Door Damage\WFHU1349655_131202_06.jpg,0
dataset\CARRIER4_Placards removal\203_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\1006_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1120_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\942_selected_image.jpg,5
dataset\CARRIER4_Placards removal\260_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\GESU1409678-3.jpg,1
dataset\CARRIER4_Placards removal\1338_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\541_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\WFHU5133448_130726_01.jpg,1
dataset\CARRIER2_Panel dents or scratches\1341_selected_image.jpg,1
dataset\CARRIER4_Placards removal\767_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\51_selected_image.jpg",4
dataset\CARRIER4_Placards removal\40_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\37_selected_image.jpg",2
dataset\SHIPPER4_Panel or Sidewalls dirts\TGHU6256086_140526_05.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\835_selected_image.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\1458_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\840_selected_image.jpg,6
dataset\CARRIER4_Placards removal\1732_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\391_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\1529_selected_image.jpg,5
dataset\CARRIER4_Placards removal\1610_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\1937_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\465_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\245_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\1421_selected_image.jpg,7
dataset\CARRIER1_Door Damage\GESU1405672_130708_01.jpg,0
dataset\CARRIER1_Door Damage\KWLU5122525_130702_02.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU3130141_131118_03.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1159_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\1002_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\118_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 5092966-2.jpg",4
dataset\CARRIER1_Door Damage\869_selected_image.jpg,0
dataset\CARRIER1_Door Damage\919_selected_image.jpg,0
dataset\CARRIER4_Placards removal\2179_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\1102_selected_image.jpg,7
dataset\SHIPPER2_Panel or Sidewall protrusion\GESU6919530_140624_07.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1780_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2322_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\828_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\2180_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\2001_selected_image.jpg,7
dataset\CARRIER4_Placards removal\1398_selected_image.jpg,3
dataset\CARRIER4_Placards removal\855_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2070691+ (3).JPG",4
dataset\CARRIER2_Panel dents or scratches\KWLU4070746_131004_03.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1798_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6380052_131004_02.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\926_selected_image.jpg",4
dataset\CARRIER2_Panel dents or scratches\1077_selected_image.jpg,1
dataset\CARRIER1_Door Damage\TGHU6549438-3.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\32_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\286_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\481_selected_image.jpg,5
dataset\CARRIER4_Placards removal\836_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\231_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2070578-1.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\837_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU 2092983-1.jpg",4
dataset\CARRIER4_Placards removal\280_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\559_selected_image.jpg,5
dataset\CARRIER4_Placards removal\1316_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\698_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\269_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\FSCU9888859_140617_03.jpg",4
dataset\CARRIER2_Panel dents or scratches\741_selected_image.jpg,1
dataset\CARRIER2_Panel dents or scratches\498_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2092448_130603_05.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\177_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\1024_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\238_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1816_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\293_selected_image.jpg,6
dataset\CARRIER1_Door Damage\175_selected_image.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU1350893_140618_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 2400042-2.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\172_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\650_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\989_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\845_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\TEMU 2424148-2.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\1653_selected_image.jpg,5
dataset\CARRIER1_Door Damage\TGHU6549968_131126_02.jpg,0
dataset\CARRIER4_Placards removal\1942_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\63_selected_image.jpg",2
dataset\CARRIER4_Placards removal\51_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\216_selected_image.jpg,5
dataset\CARRIER4_Placards removal\926_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\1759_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\987_selected_image.jpg,1
dataset\CARRIER1_Door Damage\WFHU5133772- (3).JPG,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1202_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\1352_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2196_selected_image.jpg,6
dataset\CARRIER4_Placards removal\1039_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1091_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\2041_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\563_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\879_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\767_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\21_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\589_selected_image.jpg,7
dataset\CARRIER4_Placards removal\31_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1394_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\115_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1100_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\210_selected_image.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\601_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\GESU3904217_130507_04.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\1971_selected_image.jpg",2
dataset\CARRIER4_Placards removal\132_selected_image.jpg,3
dataset\CARRIER4_Placards removal\1545_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3904290-3.JPG",4
dataset\SHIPPER2_Panel or Sidewall protrusion\2171_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\1074_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\298_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\390_selected_image.jpg,5
dataset\CARRIER4_Placards removal\17_selected_image.jpg,3
"dataset\SHIPPER1_Floor stains, contamination or cracks\183_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1775_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\107_selected_image.jpg",4
dataset\CARRIER1_Door Damage\572_selected_image.jpg,0
dataset\CARRIER1_Door Damage\984_selected_image.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\437_selected_image.jpg,6
dataset\CARRIER1_Door Damage\620_selected_image.jpg,0
"dataset\SHIPPER1_Floor stains, contamination or cracks\DSCF4745_0.jpg",4
dataset\CARRIER1_Door Damage\555_selected_image.jpg,0
dataset\CARRIER4_Placards removal\436_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\2148_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\294_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\1454_selected_image.jpg,7
dataset\CARRIER1_Door Damage\GESU 2985430-1.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\869_selected_image.jpg,7
dataset\SHIPPER2_Panel or Sidewall protrusion\878_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\1275_selected_image.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\1093_selected_image.jpg,7
dataset\SHIPPER2_Panel or Sidewall protrusion\1692_selected_image.jpg,5
dataset\CARRIER4_Placards removal\555_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\1686_selected_image.jpg,7
dataset\CARRIER1_Door Damage\711_selected_image.jpg,0
dataset\CARRIER2_Panel dents or scratches\601_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\1064_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1076_selected_image.jpg,6
dataset\CARRIER4_Placards removal\882_selected_image.jpg,3
dataset\CARRIER4_Placards removal\1347_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1985_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\2140_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\176_selected_image.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\1436_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\591_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\1737_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\1678_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\GATU0851150_130610_08.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\FSCU3320352_130528_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\269_selected_image.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\2381_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1130_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\401_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\1094_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1656_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\513_selected_image.jpg",2
dataset\CARRIER4_Placards removal\1375_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2332_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\1201_selected_image.jpg",2
dataset\SHIPPER4_Panel or Sidewalls dirts\1396_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3459678-2.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\374_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\1615_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\TGHU6256147_140604_03.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\4_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\630_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2142_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\1138_selected_image.jpg",2
dataset\CARRIER2_Panel dents or scratches\825_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2285_selected_image.jpg,6
"dataset\CARRIER3_Panel aging, rust or breach\1530_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\253_selected_image.jpg",4
dataset\CARRIER2_Panel dents or scratches\KWLU2092474-5.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\718_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\TGHU6256337_130718_03.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1107_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\1456_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\1919_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2242_selected_image.jpg,6
dataset\CARRIER4_Placards removal\439_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\KWLU5723491_130909_02.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\2020_selected_image.jpg,7
dataset\CARRIER4_Placards removal\1240_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1407_selected_image.jpg",2
dataset\CARRIER1_Door Damage\971_selected_image.jpg,0
dataset\CARRIER2_Panel dents or scratches\1042_selected_image.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\2099_selected_image.jpg,7
dataset\SHIPPER4_Panel or Sidewalls dirts\78_selected_image.jpg,7
dataset\CARRIER4_Placards removal\1665_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1994_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\KWLU2090569_131224_06.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU6379766_131004_08.jpg",4
dataset\CARRIER2_Panel dents or scratches\TGHU6257884-4.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\741_selected_image.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\543_selected_image.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1524_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\GESU6379555_131004_05.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\2375_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\2249_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\214_selected_image.jpg",2
"dataset\CARRIER3_Panel aging, rust or breach\1514_selected_image.jpg",2
dataset\CARRIER4_Placards removal\734_selected_image.jpg,3
dataset\CARRIER4_Placards removal\248_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\744_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\255_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU5294129_130624_04.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2158_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\135_selected_image.jpg,5
dataset\CARRIER1_Door Damage\566_selected_image.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\2219_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1783_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\768_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1134_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1988_selected_image.jpg,6
dataset\CARRIER1_Door Damage\70_selected_image.jpg,0
dataset\CARRIER1_Door Damage\KWLU2970203_140624_01.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\419_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\819_selected_image.jpg,6
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091713- (2).JPG",4
dataset\SHIPPER2_Panel or Sidewall protrusion\957_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\1863_selected_image.jpg,5
"dataset\SHIPPER1_Floor stains, contamination or cracks\395_selected_image.jpg",4
dataset\CARRIER4_Placards removal\1975_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2250_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\UESU5070776-B.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1339_selected_image.jpg,5
dataset\SHIPPER2_Panel or Sidewall protrusion\638_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\1296_selected_image.jpg,1
dataset\SHIPPER4_Panel or Sidewalls dirts\1139_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\1342_selected_image.jpg,1
dataset\CARRIER2_Panel dents or scratches\FSCU3435602_130603_01.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\1141_selected_image.jpg",4
dataset\SHIPPER4_Panel or Sidewalls dirts\1169_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\2271_selected_image.jpg",2
dataset\CARRIER1_Door Damage\WFHU1349824_130812_05.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\CRXU4596452-2.jpg",2
dataset\CARRIER2_Panel dents or scratches\535_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1731_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\1004_selected_image.jpg,7
dataset\CARRIER4_Placards removal\1955_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\349_selected_image.jpg,6
dataset\CARRIER4_Placards removal\1037_selected_image.jpg,3
"dataset\CARRIER3_Panel aging, rust or breach\1641_selected_image.jpg",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\594_selected_image.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\1069_selected_image.jpg",2
dataset\CARRIER2_Panel dents or scratches\874_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU3903720_130824_01.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\1165_selected_image.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\71_selected_image.jpg",4
"dataset\CARRIER3_Panel aging, rust or breach\1732_selected_image.jpg",2
dataset\CARRIER4_Placards removal\2085_selected_image.jpg,3
dataset\CARRIER2_Panel dents or scratches\122_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU 1350419-1.jpg",4
dataset\CARRIER2_Panel dents or scratches\GESU3904942_140210_02.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\1829_selected_image.jpg",2
dataset\CARRIER1_Door Damage\KWLU2092129-1.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\1140_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\507_selected_image.jpg",4
dataset\CARRIER4_Placards removal\1399_selected_image.jpg,3
dataset\CARRIER4_Placards removal\1465_selected_image.jpg,3
dataset\SHIPPER2_Panel or Sidewall protrusion\96_selected_image.jpg,5
"dataset\CARRIER3_Panel aging, rust or breach\1595_selected_image.jpg",2
dataset\SHIPPER2_Panel or Sidewall protrusion\1725_selected_image.jpg,5
dataset\CARRIER1_Door Damage\KWLU2121309_140603_02.jpg,0
dataset\CARRIER1_Door Damage\663_selected_image.jpg,0
dataset\CARRIER2_Panel dents or scratches\1184_selected_image.jpg,1
dataset\CARRIER2_Panel dents or scratches\1047_selected_image.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\834_selected_image.jpg",2
dataset\CARRIER1_Door Damage\GATU0019371-1.jpg,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU3106109_130726_05.jpg,6
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\468_selected_image.jpg,6
dataset\CARRIER1_Door Damage\KWLU5122762-2.jpg,0
dataset\CARRIER4_Placards removal\1246_selected_image.jpg,3
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1101_selected_image.jpg,6
dataset\CARRIER2_Panel dents or scratches\KWLU2121253_130603_01.jpg,1
dataset\CARRIER1_Door Damage\676_selected_image.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\2374_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\555_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\GESU 3566491-3.jpg",4
dataset\CARRIER2_Panel dents or scratches\TEMU 2424148-1.jpg,1
dataset\CARRIER2_Panel dents or scratches\1360_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\867_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\893_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\GESU2726933_131224_02.jpg,1
dataset\CARRIER1_Door Damage\145_selected_image.jpg,0
dataset\SHIPPER4_Panel or Sidewalls dirts\2202_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\KWLU 2121952-1.JPG",2
dataset\CARRIER1_Door Damage\373_selected_image.jpg,0
"dataset\CARRIER3_Panel aging, rust or breach\2181_selected_image.jpg",2
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1193_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\801_selected_image.jpg,5
dataset\CARRIER4_Placards removal\1101_selected_image.jpg,3
dataset\SHIPPER4_Panel or Sidewalls dirts\129_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\928_selected_image.jpg,1
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\2107_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\1056_selected_image.jpg,7
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\1447_selected_image.jpg,6
dataset\SHIPPER4_Panel or Sidewalls dirts\1722_selected_image.jpg,7
dataset\CARRIER1_Door Damage\883_selected_image.jpg,0
dataset\SHIPPER2_Panel or Sidewall protrusion\19_selected_image.jpg,5
dataset\CARRIER2_Panel dents or scratches\WFHU1351170_130528_02.jpg,1
"dataset\CARRIER3_Panel aging, rust or breach\UESU4683541-5.jpg",2
dataset\SHIPPER4_Panel or Sidewalls dirts\1988_selected_image.jpg,7
"dataset\SHIPPER1_Floor stains, contamination or cracks\KKTU7291359_130520_01.jpg",4
"dataset\SHIPPER1_Floor stains, contamination or cracks\WFHU5094254_140604_04.jpg",4
dataset\SHIPPER2_Panel or Sidewall protrusion\905_selected_image.jpg,5
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\GESU5310847_140617_14.jpg,6
dataset\CARRIER2_Panel dents or scratches\571_selected_image.jpg,1
dataset\SHIPPER2_Panel or Sidewall protrusion\1224_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\2200_selected_image.jpg,7
"dataset\CARRIER3_Panel aging, rust or breach\KWLU 2070520-3.JPG",2
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU5121920_131004_03.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\792_selected_image.jpg,6
dataset\SHIPPER2_Panel or Sidewall protrusion\80_selected_image.jpg,5
dataset\SHIPPER4_Panel or Sidewalls dirts\457_selected_image.jpg,7
dataset\CARRIER2_Panel dents or scratches\374_selected_image.jpg,1
"dataset\SHIPPER1_Floor stains, contamination or cracks\KWLU2091307-3.jpg",4
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\410_selected_image.jpg,6
dataset\CARRIER1_Door Damage\GESU3904942+.JPG,0
dataset\SHIPPER3_Cross member or forklift pocket overweight-deformation\620_selected_image.jpg,6
